id,age,educational-num,hours-per-week,income,workclass,education,marital-status,occupation,relationship,race,gender,native-country
6112,41,9,40,1,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
3857,51,10,60,0,Private,Some-college,Divorced,Sales,Not-in-family,White,Female,United-States
11338,40,9,40,0,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,Black,Male,United-States
5041,23,9,40,0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
24068,30,10,40,0,Private,Some-college,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,United-States
29430,54,9,42,1,Private,HS-grad,Divorced,Tech-support,Not-in-family,White,Male,United-States
20550,18,10,15,0,Private,Some-college,Never-married,Other-service,Own-child,White,Male,United-States
3141,27,9,50,0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
19734,24,10,40,0,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,United-States
13398,50,9,40,0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
10752,45,13,40,1,Local-gov,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States
15583,36,12,32,0,Private,Assoc-acdm,Separated,Other-service,Unmarried,Black,Female,United-States
30723,34,9,35,0,Private,HS-grad,Never-married,Prof-specialty,Unmarried,Black,Female,United-States
27835,32,9,50,0,Private,HS-grad,Never-married,Craft-repair,Other-relative,White,Male,United-States
11267,45,9,40,0,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,Black,Female,United-States
2898,29,14,40,0,Local-gov,Masters,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,Taiwan
32251,49,9,40,0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States
28318,38,14,60,1,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,Husband,Black,Male,United-States
31426,59,10,60,0,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States
8198,39,10,45,1,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Other-relative,White,Male,United-States
18121,45,10,40,1,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States
11842,35,14,60,1,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
9085,32,11,40,0,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
2466,48,9,55,0,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Female,United-States
16145,42,14,40,0,Private,Masters,Married-civ-spouse,Sales,Husband,White,Male,Ecuador
19859,34,13,30,1,Private,Bachelors,Married-civ-spouse,Other-service,Husband,White,Male,United-States
10638,18,10,16,0,Private,Some-college,Never-married,Other-service,Own-child,White,Female,United-States
25020,34,9,40,0,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,United-States
8630,21,10,45,0,Private,Some-college,Never-married,Sales,Own-child,White,Male,United-States
18798,21,9,37,0,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,United-States
26364,31,10,36,0,Private,Some-college,Never-married,Adm-clerical,Not-in-family,Black,Female,Jamaica
28982,48,9,40,0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States
25233,37,9,45,0,Private,HS-grad,Divorced,Tech-support,Own-child,White,Male,United-States
659,43,9,40,1,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States
7451,17,7,20,0,Private,11th,Never-married,Sales,Own-child,White,Female,United-States
28674,24,11,40,0,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,Guatemala
23425,35,9,48,0,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
11023,60,9,40,1,Federal-gov,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,United-States
9033,41,10,40,1,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
32241,45,13,40,0,State-gov,Bachelors,Divorced,Protective-serv,Not-in-family,White,Male,United-States
23185,26,13,55,0,Private,Bachelors,Widowed,Exec-managerial,Not-in-family,White,Female,United-States
25413,34,11,40,0,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,England
29583,47,10,40,0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
31272,39,13,48,1,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,Philippines
26681,73,9,22,1,Private,HS-grad,Widowed,Prof-specialty,Not-in-family,White,Female,United-States
11454,25,12,45,0,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
23027,59,4,40,0,Private,7th-8th,Never-married,Farming-fishing,Unmarried,White,Male,United-States
2976,34,9,35,0,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,United-States
8881,36,4,75,0,Self-emp-not-inc,7th-8th,Never-married,Farming-fishing,Own-child,White,Male,United-States
18614,20,10,32,0,Private,Some-college,Never-married,Other-service,Not-in-family,White,Female,United-States
5219,51,13,35,0,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,Taiwan
7206,25,4,45,0,Private,7th-8th,Never-married,Sales,Other-relative,White,Male,Guatemala
5525,34,13,40,0,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,Philippines
28075,65,9,20,0,Private,HS-grad,Widowed,Other-service,Unmarried,Black,Female,Jamaica
24072,42,9,50,1,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
13799,22,13,40,0,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,Female,United-States
6827,20,10,20,0,Private,Some-college,Never-married,Other-service,Own-child,White,Female,United-States
26461,27,10,42,1,Private,Some-college,Married-civ-spouse,Sales,Wife,White,Female,United-States
23405,36,9,48,0,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,Black,Female,United-States
8446,78,9,32,0,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
25396,34,10,40,0,Local-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
14387,24,12,40,0,Federal-gov,Assoc-acdm,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States
32346,33,9,40,0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
8782,21,12,15,0,Private,Assoc-acdm,Never-married,Prof-specialty,Own-child,White,Male,United-States
21143,53,12,60,0,Private,Assoc-acdm,Never-married,Exec-managerial,Not-in-family,White,Female,United-States
16896,17,7,20,0,Private,11th,Never-married,Other-service,Own-child,White,Male,England
28727,30,9,40,0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States
17281,32,9,40,0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
31827,46,10,50,0,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
14365,19,10,20,0,Private,Some-college,Never-married,Sales,Own-child,Black,Female,United-States
18906,43,13,40,1,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,United-States
7692,26,14,40,0,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,United-States
9537,26,9,60,0,Private,HS-grad,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Male,United-States
32254,31,10,55,1,Private,Some-college,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,United-States
32157,45,10,80,0,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
7132,20,10,20,0,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,United-States
23381,57,14,40,1,Federal-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States
26667,59,6,36,0,Self-emp-not-inc,10th,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States
7636,49,10,40,0,Private,Some-college,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,United-States
24894,62,14,30,1,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
16173,19,10,40,0,Private,Some-college,Never-married,Prof-specialty,Own-child,White,Male,United-States
26531,34,10,52,0,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,Black,Male,Jamaica
17607,26,9,52,1,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States
23956,59,9,60,0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States
30953,34,9,40,0,Private,HS-grad,Never-married,Machine-op-inspct,Unmarried,Black,Male,United-States
5725,32,9,40,0,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States
24752,20,9,12,0,Private,HS-grad,Never-married,Prof-specialty,Own-child,White,Male,United-States
2093,51,13,47,1,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States
28926,31,10,45,1,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States
22377,37,9,40,0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
2265,43,10,50,1,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States
31787,41,10,40,0,Private,Some-college,Never-married,Tech-support,Unmarried,Asian-Pac-Islander,Female,Philippines
11481,30,9,38,0,State-gov,HS-grad,Married-AF-spouse,Adm-clerical,Own-child,White,Female,United-States
15808,34,9,40,0,Private,HS-grad,Divorced,Adm-clerical,Own-child,White,Male,United-States
14236,39,11,60,1,Self-emp-inc,Assoc-voc,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States
3851,22,10,40,0,Private,Some-college,Never-married,Prof-specialty,Own-child,White,Male,United-States
5685,53,14,60,1,Private,Masters,Married-civ-spouse,Sales,Husband,White,Male,United-States
1143,40,13,37,0,Private,Bachelors,Never-married,Other-service,Not-in-family,White,Male,United-States
12565,42,14,45,1,Private,Masters,Never-married,Exec-managerial,Not-in-family,White,Male,United-States
10856,22,10,40,0,Private,Some-college,Never-married,Prof-specialty,Not-in-family,White,Male,United-States
16590,34,12,40,0,Private,Assoc-acdm,Divorced,Adm-clerical,Not-in-family,Black,Male,United-States
24741,25,10,50,1,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
14167,32,10,40,0,State-gov,Some-college,Married-civ-spouse,Prof-specialty,Wife,Black,Female,United-States
30482,46,10,50,1,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
30858,33,13,40,1,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
8546,19,10,40,0,Private,Some-college,Married-spouse-absent,Sales,Own-child,White,Female,United-States
20692,60,9,30,0,Private,HS-grad,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,Philippines
12166,53,9,40,0,Private,HS-grad,Divorced,Transport-moving,Unmarried,White,Male,United-States
15914,58,12,40,0,Private,Assoc-acdm,Divorced,Adm-clerical,Not-in-family,White,Male,United-States
9411,23,10,40,0,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,United-States
5082,40,13,45,0,Private,Bachelors,Divorced,Protective-serv,Not-in-family,White,Male,United-States
23731,61,4,54,0,Private,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States
21665,29,10,55,0,Private,Some-college,Never-married,Sales,Not-in-family,Black,Male,Outlying-US(Guam-USVI-etc)
24773,20,12,40,0,Private,Assoc-acdm,Never-married,Prof-specialty,Not-in-family,White,Male,United-States
19980,22,3,48,0,Private,5th-6th,Married-civ-spouse,Craft-repair,Husband,White,Male,Mexico
20880,79,4,35,0,Private,7th-8th,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
12493,35,13,50,1,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States
9035,30,6,40,0,State-gov,10th,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States
26357,23,10,40,0,Private,Some-college,Divorced,Sales,Own-child,Black,Female,United-States
19712,61,7,36,0,Private,11th,Divorced,Other-service,Unmarried,White,Female,United-States
7993,36,9,40,0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States
32396,56,9,40,0,Private,HS-grad,Divorced,Tech-support,Not-in-family,Black,Female,United-States
8173,42,13,38,1,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,United-States
19732,24,14,56,0,Private,Masters,Never-married,Adm-clerical,Not-in-family,White,Male,United-States
8886,41,2,40,0,Private,1st-4th,Married-civ-spouse,Farming-fishing,Husband,White,Male,Mexico
17211,54,10,40,0,Local-gov,Some-college,Widowed,Adm-clerical,Unmarried,White,Female,Mexico
8311,69,9,40,0,Private,HS-grad,Widowed,Adm-clerical,Not-in-family,White,Female,United-States
12065,61,10,20,0,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States
15163,25,10,20,0,Private,Some-college,Never-married,Farming-fishing,Own-child,White,Male,United-States
19532,27,13,36,0,Private,Bachelors,Never-married,Prof-specialty,Unmarried,White,Female,United-States
15740,45,9,40,0,Local-gov,HS-grad,Divorced,Other-service,Own-child,Black,Female,United-States
181,43,10,40,0,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,United-States
20510,36,11,53,1,Local-gov,Assoc-voc,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States
25249,36,10,35,1,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States
19866,50,14,55,1,Self-emp-not-inc,Masters,Married-civ-spouse,Sales,Husband,White,Male,United-States
11850,42,13,40,1,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
13494,35,10,40,0,Federal-gov,Some-college,Never-married,Other-service,Unmarried,Black,Female,United-States
16424,37,9,40,0,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Male,United-States
7012,28,13,60,1,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States
9468,40,14,37,1,State-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States
17841,49,10,60,0,Self-emp-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States
17065,22,9,40,0,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,United-States
6962,36,9,40,1,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States
6613,23,5,39,0,Private,9th,Never-married,Handlers-cleaners,Other-relative,White,Male,Mexico
16519,26,13,40,0,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,United-States
32330,24,8,40,0,Private,12th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States
15184,38,9,40,0,State-gov,HS-grad,Divorced,Other-service,Not-in-family,White,Male,United-States
11489,39,10,45,0,Private,Some-college,Divorced,Sales,Not-in-family,White,Male,United-States
9672,37,13,40,1,State-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,United-States
15932,52,13,40,1,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
17036,30,9,40,0,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,United-States
4550,38,10,40,1,Self-emp-not-inc,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States
10782,26,9,40,0,Private,HS-grad,Never-married,Tech-support,Other-relative,Black,Male,United-States
2194,32,13,40,0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States
26618,62,15,16,0,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
1306,29,11,40,0,Private,Assoc-voc,Never-married,Machine-op-inspct,Not-in-family,White,Male,United-States
28805,63,10,60,1,Self-emp-inc,Some-college,Widowed,Sales,Not-in-family,White,Female,United-States
25005,19,9,35,0,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,United-States
22123,30,13,40,1,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States
14564,59,15,50,0,Private,Prof-school,Married-spouse-absent,Prof-specialty,Unmarried,White,Male,United-States
10319,43,9,40,1,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States
3350,25,9,40,0,Private,HS-grad,Married-spouse-absent,Farming-fishing,Not-in-family,Other,Male,Mexico
29316,50,9,44,1,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
896,47,10,55,0,Private,Some-college,Divorced,Sales,Own-child,White,Male,United-States
31394,39,9,30,0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States
4967,44,14,60,1,Self-emp-not-inc,Masters,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States
3440,23,10,50,0,Self-emp-inc,Some-college,Never-married,Prof-specialty,Not-in-family,White,Male,United-States
29566,44,9,50,0,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,United-States
4191,26,10,38,0,Private,Some-college,Never-married,Machine-op-inspct,Not-in-family,Black,Female,United-States
25522,66,5,40,0,Private,9th,Married-civ-spouse,Prof-specialty,Husband,Black,Male,United-States
9153,28,9,20,0,Private,HS-grad,Never-married,Adm-clerical,Unmarried,White,Female,United-States
10968,36,10,55,0,Private,Some-college,Never-married,Craft-repair,Not-in-family,Black,Male,United-States
16255,64,7,16,0,Private,11th,Widowed,Tech-support,Unmarried,White,Female,United-States
30681,39,12,45,1,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States
7442,24,12,40,0,Private,Assoc-acdm,Never-married,Craft-repair,Not-in-family,White,Male,United-States
26663,28,10,40,0,Local-gov,Some-college,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,United-States
26798,20,9,35,0,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,United-States
20575,38,10,45,0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
17634,40,12,2,0,Self-emp-not-inc,Assoc-acdm,Never-married,Prof-specialty,Own-child,Black,Female,United-States
17172,57,15,50,1,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,Taiwan
27775,57,3,50,0,Private,5th-6th,Married-civ-spouse,Transport-moving,Husband,Black,Male,United-States
25748,21,10,35,0,Private,Some-college,Never-married,Prof-specialty,Own-child,White,Male,United-States
10363,65,9,36,0,Private,HS-grad,Widowed,Adm-clerical,Not-in-family,White,Female,United-States
8497,35,13,40,1,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,Philippines
17063,49,9,40,1,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
20199,25,10,36,1,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,Black,Male,United-States
10581,24,9,40,0,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
8748,46,10,40,0,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States
9385,18,9,25,0,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,United-States
31658,17,6,24,0,Private,10th,Never-married,Sales,Unmarried,White,Female,United-States
13000,50,16,40,0,Self-emp-not-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
7364,28,10,40,0,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,United-States
25399,40,13,32,1,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
30070,22,9,40,0,Private,HS-grad,Never-married,Adm-clerical,Unmarried,White,Female,United-States
25708,43,9,42,1,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States
29428,47,13,50,0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
5984,24,13,40,0,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,United-States
18049,45,5,40,0,Self-emp-not-inc,9th,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States
25534,45,10,42,0,Self-emp-not-inc,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,United-States
15708,49,16,60,1,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Black,Male,United-States
1446,45,10,40,0,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States
19998,54,10,44,1,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
7455,23,3,40,0,Private,5th-6th,Married-civ-spouse,Other-service,Husband,White,Male,Mexico
25166,27,13,45,0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States
2535,38,10,40,0,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,United-States
11757,61,6,38,0,State-gov,10th,Never-married,Other-service,Not-in-family,Black,Female,United-States
27410,51,9,40,0,Private,HS-grad,Never-married,Craft-repair,Not-in-family,Black,Male,United-States
19826,21,10,30,0,Private,Some-college,Never-married,Other-service,Not-in-family,White,Female,United-States
18648,31,10,50,1,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States
7663,17,7,40,0,Private,11th,Never-married,Prof-specialty,Own-child,Black,Female,Trinadad&Tobago
8519,41,9,40,0,Private,HS-grad,Separated,Machine-op-inspct,Other-relative,Black,Female,United-States
18310,18,6,40,0,Self-emp-not-inc,10th,Never-married,Farming-fishing,Own-child,White,Male,United-States
30596,34,13,40,1,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States
15839,25,7,40,1,Private,11th,Married-civ-spouse,Transport-moving,Husband,White,Male,Poland
7218,53,9,40,0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
17701,28,10,40,1,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States
22676,49,9,32,0,Private,HS-grad,Divorced,Other-service,Unmarried,Black,Female,United-States
8383,31,12,35,0,State-gov,Assoc-acdm,Never-married,Adm-clerical,Not-in-family,White,Female,United-States
29613,32,13,40,0,Private,Bachelors,Never-married,Prof-specialty,Unmarried,White,Female,United-States
13821,30,6,40,0,Private,10th,Never-married,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Male,Vietnam
30272,23,4,30,0,Private,7th-8th,Married-civ-spouse,Handlers-cleaners,Other-relative,Other,Female,El-Salvador
15404,40,9,50,0,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,United-States
30246,49,15,60,1,Local-gov,Prof-school,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States
22278,27,10,44,0,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,United-States
30463,38,13,44,0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States
26552,54,13,36,0,Private,Bachelors,Never-married,Other-service,Own-child,Black,Female,United-States
31953,37,13,40,1,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States
19392,37,9,40,0,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,Mexico
20651,56,11,54,1,Self-emp-inc,Assoc-voc,Married-civ-spouse,Sales,Husband,White,Male,United-States
15990,19,5,35,0,Self-emp-not-inc,9th,Never-married,Prof-specialty,Not-in-family,White,Male,Mexico
16581,27,9,40,0,Private,HS-grad,Never-married,Exec-managerial,Own-child,White,Male,United-States
27249,28,10,24,0,Private,Some-college,Never-married,Tech-support,Own-child,Black,Male,United-States
20126,37,13,50,1,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
17757,48,12,40,1,Private,Assoc-acdm,Divorced,Prof-specialty,Not-in-family,White,Female,United-States
29051,20,10,35,0,Private,Some-college,Never-married,Sales,Own-child,White,Male,United-States
12536,35,10,40,0,Private,Some-college,Never-married,Other-service,Not-in-family,White,Male,United-States
22303,19,9,30,0,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,United-States
26868,39,10,40,0,Private,Some-college,Divorced,Craft-repair,Unmarried,Black,Male,United-States
28725,52,9,35,0,State-gov,HS-grad,Separated,Other-service,Not-in-family,White,Female,United-States
8867,34,7,40,0,Private,11th,Divorced,Craft-repair,Unmarried,White,Male,United-States
28756,25,10,25,0,Private,Some-college,Never-married,Other-service,Other-relative,Other,Female,Ecuador
15638,39,15,50,0,Private,Prof-school,Divorced,Exec-managerial,Not-in-family,White,Male,United-States
1114,34,9,40,0,Private,HS-grad,Divorced,Handlers-cleaners,Own-child,White,Female,United-States
4090,19,7,30,0,Private,11th,Never-married,Prof-specialty,Own-child,White,Female,United-States
25643,32,9,25,0,State-gov,HS-grad,Divorced,Other-service,Not-in-family,White,Female,United-States
32313,41,10,40,0,Private,Some-college,Divorced,Machine-op-inspct,Own-child,White,Male,Italy
7961,47,15,40,0,Private,Prof-school,Divorced,Adm-clerical,Not-in-family,White,Male,United-States
18333,39,9,40,0,Federal-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
21328,46,10,40,1,Federal-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
1001,50,16,65,1,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
5851,36,9,40,0,Private,HS-grad,Never-married,Adm-clerical,Own-child,Black,Male,United-States
9837,29,9,40,1,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,Mexico
9341,19,10,10,0,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,Thailand
25328,31,9,85,0,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,United-States
20452,34,10,40,1,State-gov,Some-college,Married-civ-spouse,Prof-specialty,Husband,Black,Male,United-States
26415,36,14,40,1,Private,Masters,Married-civ-spouse,Adm-clerical,Husband,White,Male,Japan
32468,39,9,65,0,Self-emp-not-inc,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Male,United-States
6574,41,10,40,1,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,United-States
23148,19,10,12,0,State-gov,Some-college,Never-married,Other-service,Not-in-family,Black,Male,United-States
10112,18,9,30,0,Private,HS-grad,Never-married,Sales,Other-relative,White,Female,United-States
21634,38,9,40,0,Private,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,Scotland
26102,24,9,40,0,Private,HS-grad,Never-married,Sales,Other-relative,White,Male,United-States
18597,59,9,40,1,Federal-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
13076,28,9,40,0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States
7199,48,9,37,1,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,United-States
8066,61,9,63,0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,South
13176,43,9,42,1,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
29255,45,15,40,1,Self-emp-inc,Prof-school,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,United-States
23951,29,9,45,0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States
18972,24,2,55,0,Private,1st-4th,Never-married,Handlers-cleaners,Not-in-family,White,Male,Mexico
14903,79,9,40,1,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
2776,26,13,40,0,Private,Bachelors,Never-married,Sales,Own-child,White,Male,United-States
17820,54,9,35,0,Self-emp-not-inc,HS-grad,Widowed,Craft-repair,Not-in-family,White,Male,United-States
28618,34,10,40,0,Private,Some-college,Separated,Adm-clerical,Unmarried,Black,Female,United-States
13324,33,10,38,0,Private,Some-college,Never-married,Adm-clerical,Unmarried,Other,Female,United-States
26795,69,14,40,1,Self-emp-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
