ID,Percentage,Category
7439,0.49615255,FN
7440,0.56895286,FP
7441,0.562529,TP
7442,0.6818551,FP
7443,0.56956756,TP
7444,0.1955528,TN
7445,0.46601856,FN
7446,0.77792734,FP
7447,0.32273448,TN
7448,0.77318496,TP
7449,0.3772593,FN
7450,0.42390177,FN
7451,0.49275732,TN
7452,0.1833513,TN
7453,0.6319174,TP
7454,0.43817696,FN
7455,0.38769117,FN
7456,0.47859704,TN
7457,0.7927377,TP
7458,0.6171468,FP
7459,0.41582602,TN
7460,0.44557658,TN
7461,0.7744421,TP
7462,0.71133333,TP
7463,0.8178783,TP
7464,0.882717,TP
7465,0.66934943,TP
7466,0.7557084,TP
7467,0.80841196,TP
7468,0.62584764,TP
7469,0.75164455,TP
7470,0.3854422,TN
7471,0.59348106,TP
7472,0.32983178,TN
7473,0.53387463,TP
7474,0.7128479,TP
7475,0.77855617,TP
7476,0.3942266,TN
7477,0.7836214,TP
7478,0.30718586,TN
7479,0.65291536,TP
7480,0.6941116,TP
7481,0.5447157,TP
7482,0.48479804,TN
7483,0.37318334,FN
7484,0.53380686,TP
7485,0.29406235,FN
7486,0.70211965,TP
7487,0.34693092,TN
7488,0.3385266,TN
7489,0.54130495,TP
7490,0.8501746,TP
7491,0.8347439,TP
7492,0.46254307,TN
7493,0.81128323,TP
7494,0.73442835,TP
7495,0.56299555,TP
7496,0.73613346,TP
7497,0.83694303,TP
7498,0.519275,TP
7499,0.8482018,TP
7500,0.45431557,TN
7501,0.7499495,TP
7502,0.808265,TP
7503,0.68349165,TP
7504,0.682952,TP
7505,0.81377447,FP
7506,0.45344537,FN
7507,0.6551185,TP
7508,0.79280514,TP
7509,0.74487853,TP
7510,0.21945524,FN
7511,0.21012928,TN
7512,0.67563826,TP
7513,0.5880148,TP
7514,0.33105394,FN
7515,0.7885441,TP
7516,0.70135623,FP
7517,0.67587364,FP
7518,0.83223176,TP
7519,0.5298115,FP
7520,0.7803491,TP
7521,0.69704336,TP
7522,0.67424756,TP
7523,0.2598984,FN
7524,0.27182668,FN
7525,0.73393774,TP
7526,0.16940174,TN
7527,0.59102356,TP
7528,0.48055333,FN
7529,0.04985137,TN
7530,0.59706086,TP
7531,0.19760025,TN
7532,0.44959238,FN
7533,0.27384531,TN
7534,0.25521597,TN
7535,0.3925476,FN
7536,0.3708786,FN
7537,0.7874196,TP
7538,0.2358605,TN
7539,0.20544738,TN
7540,0.45484036,FN
7541,0.8647051,TP
7542,0.86244345,TP
7543,0.82962567,TP
7544,0.30764258,FN
7545,0.6594549,TP
7546,0.2117812,TN
7547,0.62166196,TP
7548,0.34475327,FN
7549,0.7851092,TP
7550,0.76723105,TP
7551,0.4203134,TN
7552,0.8618414,TP
7553,0.63059735,TP
7554,0.69275385,FP
7555,0.688689,TP
7556,0.6737338,TP
7557,0.8195726,TP
7558,0.7987641,FP
7559,0.6976546,TP
7560,0.7120517,TP
7561,0.3900026,TN
7562,0.3454932,TN
7563,0.70747375,TP
7564,0.43387765,FN
7565,0.42765105,TN
7566,0.79139274,TP
7567,0.6868468,FP
7568,0.7134975,TP
7569,0.7684765,FP
7570,0.70197624,TP
7571,0.73936146,TP
7572,0.5433507,FP
7573,0.6398742,TP
7574,0.46727678,FN
7575,0.70277685,TP
7576,0.33488327,TN
7577,0.43986604,FN
7578,0.7707747,TP
7579,0.64470893,TP
7580,0.29992133,FN
7581,0.35815132,TN
7582,0.370886,FN
7583,0.29599917,FN
7584,0.38110712,FN
7585,0.73132473,TP
7586,0.16387841,FN
7587,0.652497,TP
7588,0.70975256,TP
7589,0.63116074,FP
7590,0.081429705,TN
7591,0.50684696,TP
7592,0.75555193,TP
7593,0.6104703,TP
7594,0.81476635,TP
7595,0.4784921,FN
7596,0.7471966,TP
7597,0.5423262,FP
7598,0.8795039,TP
7599,0.58884037,FP
7600,0.75807047,TP
7601,0.83304465,TP
7602,0.67706263,TP
7603,0.4986531,FN
7604,0.2999207,FN
7605,0.49945754,FN
7606,0.60400784,TP
7607,0.70854497,TP
7608,0.4229619,FN
7609,0.24364993,FN
7610,0.4849958,FN
7611,0.4356429,FN
7612,0.62574327,TP
7613,0.26607344,FN
7614,0.58126765,TP
7615,0.73872226,TP
7616,0.6867154,TP
7617,0.677404,TP
7618,0.45066637,FN
7619,0.7407836,TP
7620,0.5608909,FP
7621,0.27116057,FN
7622,0.27956584,TN
7623,0.7147462,TP
7624,0.29859158,TN
7625,0.80905217,TP
7626,0.3050353,FN
7627,0.730927,TP
7628,0.51591074,FP
7629,0.72309554,TP
7630,0.5135495,TP
7631,0.6019649,FP
7632,0.751007,TP
7633,0.6286523,FP
7634,0.7794265,TP
7635,0.7397759,TP
7636,0.6268808,FP
7637,0.61701167,TP
7638,0.85360754,FP
7639,0.82250243,TP
7640,0.5764319,FP
7641,0.14065403,TN
7642,0.63782877,FP
7643,0.51791537,FP
7644,0.2977248,TN
7645,0.6713013,FP
7646,0.70711637,TP
7647,0.7293809,TP
7648,0.24441294,TN
7649,0.16567788,TN
7650,0.52837276,FP
7651,0.38753042,TN
7652,0.44148618,TN
7653,0.43297258,TN
7654,0.070338205,TN
7655,0.2428446,FN
7656,0.16954483,TN
7657,0.33406204,FN
7658,0.49261716,TN
7659,0.26059145,TN
7660,0.68776995,FP
7661,0.5578618,FP
7662,0.62514275,TP
7663,0.772518,TP
7664,0.19989397,FN
7665,0.12974735,TN
7666,0.22158788,TN
7667,0.3667681,TN
7668,0.15506808,TN
7669,0.28866854,TN
7670,0.5499847,FP
7671,0.0937625,TN
7672,0.58478874,FP
7673,0.3359797,TN
7674,0.6233783,TP
7675,0.5535867,FP
7676,0.617007,TP
7677,0.16702381,TN
7678,0.8132507,FP
7679,0.37815717,FN
7680,0.49485746,TN
7681,0.6162616,FP
7682,0.2560764,TN
7683,0.5223271,TP
7684,0.4467148,TN
7685,0.24029516,TN
7686,0.8037019,TP
7687,0.22535191,TN
7688,0.42076558,FN
7689,0.52084005,FP
7690,0.38311574,TN
7691,0.105785996,TN
7692,0.44729385,FN
7693,0.32147518,TN
7694,0.1577792,FN
7695,0.14532183,TN
7696,0.7222161,FP
7697,0.57945275,FP
7698,0.15897562,TN
7699,0.48263225,TN
7700,0.06086114,TN
7701,0.67634386,TP
7702,0.59616673,TP
7703,0.2922681,TN
7704,0.15496828,TN
7705,0.45994824,TN
7706,0.30419523,TN
7707,0.6692473,TP
7708,0.27928558,TN
7709,0.17651334,TN
7710,0.40157723,TN
7711,0.69523627,TP
7712,0.6287877,FP
7713,0.20273241,TN
7714,0.20610361,TN
7715,0.21311988,TN
7716,0.68332016,FP
7717,0.4278058,TN
7718,0.2710521,TN
7719,0.44944468,TN
7720,0.23831427,TN
7721,0.35281396,TN
7722,0.5082794,FP
7723,0.20842616,FN
7724,0.8357403,TP
7725,0.09857467,TN
7726,0.22688578,TN
7727,0.13510276,TN
7728,0.58461237,TP
7729,0.41042924,TN
7730,0.30384696,TN
7731,0.63773507,TP
7732,0.20221949,TN
7733,0.104830764,TN
7734,0.20003214,TN
7735,0.23553465,FN
7736,0.3575751,TN
7737,0.28655386,TN
7738,0.45517787,FN
7739,0.23188677,FN
7740,0.33983538,TN
7741,0.36974528,TN
7742,0.17095846,TN
7743,0.21211836,TN
7744,0.3064466,TN
7745,0.6889361,TP
7746,0.6117831,TP
7747,0.5704738,TP
7748,0.31287834,TN
7749,0.46933702,FN
7750,0.35146734,TN
7751,0.39190274,FN
7752,0.23246455,TN
7753,0.46289375,TN
7754,0.37288696,TN
7755,0.20457235,TN
7756,0.42594212,FN
7757,0.15971534,TN
7758,0.19379595,TN
7759,0.5243491,TP
7760,0.2040132,FN
7761,0.07321012,FN
7762,0.30330408,TN
7763,0.64218014,TP
7764,0.8501513,TP
7765,0.8794238,TP
7766,0.34020445,TN
7767,0.3162735,TN
7768,0.6381915,FP
7769,0.25251305,FN
7770,0.54233277,FP
7771,0.5492991,FP
7772,0.5635009,TP
7773,0.2758418,TN
7774,0.5581954,TP
7775,0.196203,TN
7776,0.14415555,TN
7777,0.094326176,TN
7778,0.6401429,FP
7779,0.5398389,FP
7780,0.7485661,TP
7781,0.46602538,FN
7782,0.5936815,TP
7783,0.767086,TP
7784,0.75895983,TP
7785,0.85699236,TP
7786,0.78761834,TP
7787,0.7134879,TP
7788,0.7670088,TP
7789,0.76129377,TP
7790,0.41955122,TN
7791,0.39034894,TN
7792,0.88481873,TP
7793,0.85604507,TP
7794,0.72247547,TP
7795,0.4578023,FN
7796,0.61066514,TP
7797,0.42166504,TN
7798,0.07910381,TN
7799,0.50036657,TP
7800,0.82442623,TP
7801,0.7582346,TP
7802,0.8374247,TP
7803,0.8134655,TP
7804,0.33867154,TN
7805,0.4812136,TN
7806,0.39102274,TN
7807,0.6078602,FP
7808,0.20520288,TN
7809,0.45643625,TN
7810,0.61607593,TP
7811,0.54584444,FP
7812,0.12508795,FN
7813,0.21337053,TN
7814,0.46515197,FN
7815,0.7194898,TP
7816,0.19762728,TN
7817,0.17963415,TN
7818,0.46467012,FN
7819,0.37758622,TN
7820,0.47855633,TN
7821,0.26209128,TN
7822,0.4988639,TN
7823,0.17592248,TN
7824,0.61619836,TP
7825,0.5898862,TP
7826,0.7904619,TP
7827,0.35769746,TN
7828,0.12895864,TN
7829,0.40230697,TN
7830,0.7050103,FP
7831,0.87697875,TP
7832,0.48430073,TN
7833,0.13894877,TN
7834,0.20958203,TN
7835,0.7278347,TP
7836,0.47732028,TN
7837,0.7236384,TP
7838,0.26617905,FN
7839,0.7546384,FP
7840,0.19807054,TN
7841,0.040096387,TN
7842,0.48921484,TN
7843,0.09479063,FN
7844,0.25122926,TN
7845,0.3752535,FN
7846,0.27683407,TN
7847,0.25910604,TN
7848,0.42229694,TN
7849,0.17914717,FN
7850,0.7561971,TP
7851,0.3605883,TN
7852,0.3456434,TN
7853,0.42761242,FN
7854,0.35588837,TN
7855,0.72136235,FP
7856,0.7618554,TP
7857,0.49436378,FN
7858,0.03436046,TN
7859,0.17436492,TN
7860,0.35463843,TN
7861,0.37418005,TN
7862,0.33100334,TN
7863,0.63147825,FP
7864,0.4526342,TN
7865,0.2356371,TN
7866,0.13159268,TN
7867,0.19492601,TN
7868,0.33955994,FN
7869,0.30788654,TN
7870,0.40374216,TN
7871,0.78836226,FP
7872,0.21013555,TN
7873,0.31227234,FN
7874,0.1113723,TN
7875,0.12015626,TN
7876,0.17371137,TN
7877,0.23867932,TN
7878,0.5554153,FP
7879,0.2682739,TN
7880,0.7140192,TP
7881,0.24250537,FN
7882,0.7070478,FP
7883,0.29452595,TN
7884,0.094094016,TN
7885,0.124520734,FN
7886,0.5011012,FP
7887,0.70696,FP
7888,0.57836384,TP
7889,0.09699711,TN
7890,0.32264546,TN
7891,0.41239357,TN
7892,0.13306758,TN
7893,0.4147037,TN
7894,0.47087267,TN
7895,0.15437464,TN
7896,0.54055256,TP
7897,0.5375003,FP
7898,0.1654137,TN
7899,0.74706185,TP
7900,0.32526466,TN
7901,0.13599424,TN
7902,0.317019,FN
7903,0.43553182,TN
7904,0.38413325,FN
7905,0.26023322,FN
7906,0.28188813,FN
7907,0.7502425,TP
7908,0.13062745,TN
7909,0.5512255,FP
7910,0.22905092,TN
7911,0.19538176,TN
7912,0.19595031,FN
7913,0.2974852,TN
7914,0.5590043,FP
7915,0.07958528,TN
7916,0.6957221,TP
7917,0.19857997,TN
7918,0.68140244,TP
7919,0.62584805,TP
7920,0.2639213,TN
7921,0.14628573,TN
7922,0.11631825,TN
7923,0.21279697,FN
7924,0.38012993,TN
7925,0.57957095,FP
7926,0.16114013,TN
7927,0.7532891,TP
7928,0.6350268,TP
7929,0.6698469,TP
7930,0.37652817,TN
7931,0.69265956,TP
7932,0.20683621,TN
7933,0.12890455,TN
7934,0.24091013,FN
7935,0.123956494,TN
7936,0.21892546,FN
7937,0.21268766,TN
7938,0.053845227,TN
7939,0.17629382,TN
7940,0.10246369,FN
7941,0.39233372,FN
7942,0.20643328,TN
7943,0.24204433,TN
7944,0.3651664,TN
7945,0.3685347,TN
7946,0.6834855,TP
7947,0.32046512,FN
7948,0.13497078,TN
7949,0.6469024,FP
7950,0.5498816,TP
7951,0.05933679,TN
7952,0.2607289,FN
7953,0.15686418,TN
7954,0.19556902,TN
7955,0.68568134,TP
7956,0.22468582,TN
7957,0.13877985,TN
7958,0.33021548,FN
7959,0.8131574,FP
7960,0.16588768,TN
7961,0.36814973,TN
7962,0.3603908,TN
7963,0.55678314,FP
7964,0.5526954,FP
7965,0.43108755,TN
7966,0.089704365,TN
7967,0.18690409,TN
7968,0.4063566,FN
7969,0.59998626,FP
7970,0.60839546,TP
7971,0.5406607,TP
7972,0.15628564,TN
7973,0.273608,TN
7974,0.24160881,FN
7975,0.3128855,TN
7976,0.07277237,TN
7977,0.67394555,TP
7978,0.34150547,FN
7979,0.15534748,TN
7980,0.2962619,TN
7981,0.7594651,TP
7982,0.5230851,TP
7983,0.54230994,FP
7984,0.21716519,TN
7985,0.27811417,TN
7986,0.17729115,TN
7987,0.5859763,TP
7988,0.27566952,FN
7989,0.1801019,TN
7990,0.2643596,FN
7991,0.3881447,FN
7992,0.31986538,TN
7993,0.30930194,FN
7994,0.663394,FP
7995,0.46010715,TN
7996,0.7850182,TP
7997,0.7589253,FP
7998,0.3718755,TN
7999,0.34647962,TN
8000,0.39508522,TN
8001,0.7050034,FP
8002,0.68153465,TP
8003,0.3675812,FN
8004,0.22795948,TN
8005,0.4034814,FN
8006,0.3869256,FN
8007,0.3562707,TN
8008,0.7102127,FP
8009,0.50496125,TP
8010,0.73075646,TP
8011,0.10049905,TN
8012,0.19659948,TN
8013,0.42542905,TN
8014,0.28192478,TN
8015,0.8409057,TP
8016,0.13767773,TN
8017,0.37655008,TN
8018,0.37992796,TN
8019,0.4092633,TN
8020,0.25414518,TN
8021,0.26332423,FN
8022,0.55941784,TP
8023,0.66289616,TP
8024,0.6179324,TP
8025,0.37684828,TN
8026,0.23512739,TN
8027,0.81930363,TP
8028,0.8327632,TP
8029,0.33993042,TN
8030,0.7684698,TP
8031,0.14273803,FN
8032,0.83083767,TP
8033,0.14396854,TN
8034,0.3008312,TN
8035,0.6081184,FP
8036,0.7179876,TP
8037,0.34720328,TN
8038,0.82414633,TP
8039,0.5700987,TP
8040,0.26384363,TN
8041,0.3503584,TN
8042,0.31500882,TN
8043,0.24941798,TN
8044,0.7329694,TP
8045,0.74367213,TP
8046,0.12476266,TN
8047,0.7686446,TP
8048,0.48391926,FN
8049,0.43317372,TN
8050,0.6833431,FP
8051,0.4557136,FN
8052,0.43168232,FN
8053,0.11242306,FN
8054,0.48738402,FN
8055,0.66608787,TP
8056,0.69675016,TP
8057,0.32868272,FN
8058,0.2416684,TN
8059,0.8380039,TP
8060,0.8251619,TP
8061,0.3434665,FN
8062,0.26849064,TN
8063,0.44035137,TN
8064,0.74666566,TP
8065,0.38924947,TN
8066,0.62926376,TP
8067,0.40527847,FN
8068,0.3000188,TN
8069,0.72353876,FP
8070,0.56547403,TP
8071,0.64163274,TP
8072,0.6260732,TP
8073,0.7704797,TP
8074,0.3898989,TN
8075,0.7576442,TP
8076,0.42348066,TN
8077,0.5628169,TP
8078,0.18265943,TN
8079,0.18531296,TN
8080,0.24670286,FN
8081,0.19674629,FN
8082,0.34745538,TN
8083,0.69684744,TP
8084,0.46502167,FN
8085,0.72652745,TP
8086,0.819114,TP
8087,0.5876145,FP
8088,0.56848717,TP
8089,0.66651475,TP
8090,0.22869892,FN
8091,0.596602,TP
8092,0.68074006,TP
8093,0.70405966,TP
8094,0.7120651,TP
8095,0.44511712,FN
8096,0.82167524,TP
8097,0.31959915,FN
8098,0.5839286,TP
8099,0.09742146,TN
8100,0.6189181,TP
8101,0.4904491,FN
8102,0.75788504,TP
8103,0.816958,TP
8104,0.8282156,TP
8105,0.52261466,TP
8106,0.8307627,TP
8107,0.84657025,TP
8108,0.82038325,TP
8109,0.702527,TP
8110,0.6722376,TP
8111,0.7386236,TP
8112,0.58500177,TP
8113,0.72720456,FP
8114,0.6617495,FP
8115,0.46965483,FN
8116,0.5207371,FP
8117,0.6938336,TP
8118,0.47678095,TN
8119,0.8344372,TP
8120,0.7173981,FP
8121,0.52810293,TP
8122,0.7699103,TP
8123,0.780897,TP
8124,0.3159917,FN
8125,0.84335506,TP
8126,0.8353055,TP
8127,0.2963508,TN
8128,0.78399575,TP
8129,0.7168827,TP
8130,0.6908764,TP
8131,0.8119512,TP
8132,0.8036748,TP
8133,0.7459832,TP
8134,0.42298347,TN
8135,0.42047474,FN
8136,0.7632606,TP
8137,0.24382682,FN
8138,0.39454624,TN
8139,0.70736504,TP
8140,0.63458025,TP
8141,0.30674878,FN
8142,0.5647321,FP
8143,0.31007522,TN
8144,0.43494302,TN
8145,0.6032898,FP
8146,0.34573737,TN
8147,0.10123464,TN
8148,0.18547946,FN
8149,0.6021876,TP
8150,0.15615751,TN
8151,0.6923285,FP
8152,0.0825133,TN
8153,0.30396912,TN
8154,0.071580425,TN
8155,0.097642906,TN
8156,0.24750833,TN
8157,0.24238266,TN
8158,0.76097983,TP
8159,0.06905603,TN
8160,0.7045691,TP
8161,0.7438709,TP
8162,0.29562044,TN
8163,0.47644138,TN
8164,0.75806725,FP
8165,0.39405507,TN
8166,0.20116772,FN
8167,0.111828186,TN
8168,0.5241396,FP
8169,0.13259985,TN
8170,0.33914366,FN
8171,0.47699243,TN
8172,0.5036626,FP
8173,0.5664862,FP
8174,0.18530501,TN
8175,0.61847365,FP
8176,0.54959977,FP
8177,0.3671189,TN
8178,0.305128,TN
8179,0.11669843,TN
8180,0.26371303,TN
8181,0.11606676,TN
8182,0.50738746,FP
8183,0.1584278,TN
8184,0.12436948,FN
8185,0.77245337,TP
8186,0.2554901,TN
8187,0.13110895,TN
8188,0.34266603,TN
8189,0.25993022,TN
8190,0.82571137,TP
8191,0.31340522,TN
8192,0.28327587,TN
8193,0.121601,TN
8194,0.8315884,FP
8195,0.7131062,TP
8196,0.06569109,TN
8197,0.71985203,TP
8198,0.19756633,TN
8199,0.3925317,FN
8200,0.3506983,TN
8201,0.31224528,TN
8202,0.22270875,TN
8203,0.35998356,TN
8204,0.24426712,FN
8205,0.3775616,TN
8206,0.23824017,FN
8207,0.43376908,TN
8208,0.2642225,TN
8209,0.5054479,TP
8210,0.55461276,FP
8211,0.65137583,FP
8212,0.6928267,FP
8213,0.5197418,TP
8214,0.20106804,TN
8215,0.2030294,TN
8216,0.11886897,TN
8217,0.42569682,TN
8218,0.44923767,FN
8219,0.17443202,TN
8220,0.28678554,FN
8221,0.15270069,TN
8222,0.13224152,TN
8223,0.25533023,FN
8224,0.055165824,FN
8225,0.43562737,TN
8226,0.61797,TP
8227,0.2414394,TN
8228,0.33458385,TN
8229,0.15870963,TN
8230,0.3064615,FN
8231,0.2853029,TN
8232,0.51026565,FP
8233,0.55920565,TP
8234,0.66639465,TP
8235,0.5687238,FP
8236,0.46633005,TN
8237,0.53758746,TP
8238,0.7180873,TP
8239,0.11894061,TN
8240,0.75868154,FP
8241,0.18554124,TN
8242,0.15805438,TN
8243,0.2927542,TN
8244,0.43699765,FN
8245,0.3235363,TN
8246,0.4825243,TN
8247,0.22990432,TN
8248,0.29601127,TN
8249,0.77660686,TP
8250,0.26664358,TN
8251,0.66053164,TP
8252,0.5229413,TP
8253,0.30435687,TN
8254,0.5594969,TP
8255,0.74621296,TP
8256,0.60196984,TP
8257,0.3606344,TN
8258,0.565514,TP
8259,0.51534843,FP
8260,0.36900538,TN
8261,0.6688667,TP
8262,0.37559116,FN
8263,0.7314354,TP
8264,0.69460315,TP
8265,0.08992082,TN
8266,0.6200999,FP
8267,0.81166154,TP
8268,0.38795254,TN
8269,0.5147564,TP
8270,0.3867118,TN
8271,0.17670983,TN
8272,0.58887494,TP
8273,0.8461724,TP
8274,0.40339604,TN
8275,0.46351784,TN
8276,0.85036314,TP
8277,0.25342497,TN
8278,0.3450765,TN
8279,0.83524454,TP
8280,0.55507916,FP
8281,0.662921,FP
8282,0.5396576,TP
8283,0.38055077,FN
8284,0.19133724,TN
8285,0.23508532,TN
8286,0.7060085,TP
8287,0.28296328,FN
8288,0.22813146,TN
8289,0.3951388,FN
8290,0.56372166,TP
8291,0.40374362,TN
8292,0.32461447,TN
8293,0.2459374,TN
8294,0.4114028,FN
8295,0.7934472,TP
8296,0.6932412,TP
8297,0.37914693,FN
8298,0.38912627,FN
8299,0.416144,FN
8300,0.14612886,TN
8301,0.37673542,TN
8302,0.41016236,TN
8303,0.42840627,FN
8304,0.7102342,TP
8305,0.8012575,TP
8306,0.30211404,TN
8307,0.4640957,FN
8308,0.5516775,FP
8309,0.6502197,TP
8310,0.5516497,TP
8311,0.8219975,FP
8312,0.7724802,TP
8313,0.73244965,TP
8314,0.57763344,FP
8315,0.20416084,TN
8316,0.52525234,TP
8317,0.7811708,TP
8318,0.3263431,TN
8319,0.68826014,TP
8320,0.8781757,FP
8321,0.63647866,TP
8322,0.31479186,TN
8323,0.5362135,TP
8324,0.4305252,TN
8325,0.10372068,TN
8326,0.58414406,TP
8327,0.77178776,TP
8328,0.4545384,FN
8329,0.7447828,TP
8330,0.3393965,TN
8331,0.5324615,FP
8332,0.69138736,FP
8333,0.46680576,TN
8334,0.48913473,TN
8335,0.6295667,FP
8336,0.44852054,TN
8337,0.22859779,TN
8338,0.2710618,FN
8339,0.42658105,TN
8340,0.10623316,TN
8341,0.1795946,TN
8342,0.19708888,TN
8343,0.3398893,FN
8344,0.69639206,TP
8345,0.15850784,TN
8346,0.5648675,FP
8347,0.18243831,TN
8348,0.09173715,TN
8349,0.48274097,TN
8350,0.52149135,FP
8351,0.72562486,TP
8352,0.27718207,TN
8353,0.14638285,TN
8354,0.5849781,TP
8355,0.4173763,TN
8356,0.1441411,TN
8357,0.11775894,TN
8358,0.79552096,TP
8359,0.36958626,FN
8360,0.709255,TP
8361,0.13838926,TN
8362,0.5304294,FP
8363,0.6165449,FP
8364,0.44350514,TN
8365,0.34404618,TN
8366,0.56705594,TP
8367,0.3803983,TN
8368,0.2336431,TN
8369,0.084185876,TN
8370,0.18826447,TN
8371,0.36089876,TN
8372,0.37060764,TN
8373,0.56743896,FP
8374,0.2024792,TN
8375,0.18088138,TN
8376,0.18079516,TN
8377,0.11247675,TN
8378,0.61126924,TP
8379,0.25724113,TN
8380,0.44094145,TN
8381,0.4712905,TN
8382,0.6271095,FP
8383,0.3613509,FN
8384,0.35012728,TN
8385,0.39844933,TN
8386,0.30892897,FN
8387,0.69987226,TP
8388,0.44653443,FN
8389,0.18936874,TN
8390,0.21420269,TN
8391,0.70690125,TP
8392,0.34034857,TN
8393,0.16062465,FN
8394,0.5132883,FP
8395,0.84791636,FP
8396,0.6994779,FP
8397,0.6365709,FP
8398,0.6785624,TP
8399,0.67455703,TP
8400,0.89203256,TP
8401,0.21243092,TN
8402,0.15763892,TN
8403,0.64695096,FP
8404,0.21120347,TN
8405,0.83744687,TP
8406,0.26362756,FN
8407,0.42849168,TN
8408,0.31723422,FN
8409,0.1365628,TN
8410,0.52775985,FP
8411,0.3284757,TN
8412,0.49419615,TN
8413,0.8153114,TP
8414,0.28987736,TN
8415,0.48528022,TN
8416,0.8414458,TP
8417,0.29497594,TN
8418,0.10101234,TN
8419,0.6420266,TP
8420,0.63387245,TP
8421,0.8046999,TP
8422,0.6619541,FP
8423,0.69762695,FP
8424,0.31902358,TN
8425,0.19243047,TN
8426,0.7584592,TP
8427,0.5459636,FP
8428,0.050709844,TN
8429,0.6902568,FP
8430,0.7939321,TP
8431,0.7346195,TP
8432,0.6926969,FP
8433,0.29957575,TN
8434,0.28850177,TN
8435,0.31824332,TN
8436,0.23707782,TN
8437,0.35747644,TN
8438,0.8248881,TP
8439,0.334931,FN
8440,0.17068848,TN
8441,0.69734657,TP
8442,0.31323642,TN
8443,0.7231545,FP
8444,0.34253958,TN
8445,0.17361565,TN
8446,0.1663875,FN
8447,0.60962427,FP
8448,0.7057462,TP
8449,0.4853822,TN
8450,0.22228685,TN
8451,0.3358971,FN
8452,0.6789036,FP
8453,0.5675085,FP
8454,0.82062674,TP
8455,0.42945966,FN
8456,0.29435208,TN
8457,0.39706388,TN
8458,0.59560305,TP
8459,0.25815213,TN
8460,0.55712384,TP
8461,0.526317,TP
8462,0.71256304,TP
8463,0.8547775,TP
8464,0.72666967,FP
8465,0.49184805,FN
8466,0.2918769,TN
8467,0.8435106,TP
8468,0.5235747,FP
8469,0.8929057,TP
8470,0.3042122,TN
8471,0.55671525,TP
8472,0.26555535,TN
8473,0.53036064,FP
8474,0.7488625,TP
8475,0.56658936,FP
8476,0.25962454,TN
8477,0.45892924,TN
8478,0.77535295,TP
8479,0.15766253,TN
8480,0.32444808,FN
8481,0.47594237,TN
8482,0.8657656,TP
8483,0.4710345,FN
8484,0.6310835,FP
8485,0.22943631,TN
8486,0.19510609,TN
8487,0.33594418,TN
8488,0.7055181,TP
8489,0.8187519,TP
8490,0.48143467,TN
8491,0.629407,TP
8492,0.5171285,FP
8493,0.6056054,TP
8494,0.6268157,FP
8495,0.4336425,TN
8496,0.73868597,TP
8497,0.40912828,TN
8498,0.26123178,TN
8499,0.17350797,TN
8500,0.8021642,TP
8501,0.835443,TP
8502,0.4328537,TN
8503,0.83049047,TP
8504,0.38675737,TN
8505,0.4263817,FN
8506,0.31494483,TN
8507,0.58056134,TP
8508,0.5629179,TP
8509,0.23873784,FN
8510,0.10794191,TN
8511,0.68273205,FP
8512,0.61877054,FP
8513,0.22642647,FN
8514,0.71124065,TP
8515,0.39003846,FN
8516,0.11151099,FN
8517,0.38642377,TN
8518,0.42224807,FN
8519,0.33417803,TN
8520,0.5654281,TP
8521,0.32238767,TN
8522,0.1682568,TN
8523,0.29755604,TN
8524,0.85329974,TP
8525,0.3551291,FN
8526,0.12357854,TN
8527,0.14705634,TN
8528,0.31373256,FN
8529,0.13480283,TN
8530,0.36657223,TN
8531,0.16427706,FN
8532,0.47105947,TN
8533,0.1228176,TN
8534,0.379003,TN
8535,0.4323734,TN
8536,0.17817661,TN
8537,0.15786004,TN
8538,0.5509106,FP
8539,0.26644826,TN
8540,0.7032114,TP
8541,0.119510084,TN
8542,0.46205577,FN
8543,0.618841,TP
8544,0.13692793,FN
8545,0.2718113,TN
8546,0.3318896,FN
8547,0.6564163,TP
8548,0.32835433,FN
8549,0.25132385,TN
8550,0.10685313,TN
8551,0.18357699,TN
8552,0.27839774,FN
8553,0.11112781,TN
8554,0.19979931,TN
8555,0.16085565,TN
8556,0.48454127,TN
8557,0.14042999,TN
8558,0.15856741,TN
8559,0.063597,TN
8560,0.525698,TP
8561,0.57496685,TP
8562,0.11785838,TN
8563,0.056731246,TN
8564,0.76437795,FP
8565,0.15463674,TN
8566,0.3820244,TN
8567,0.24541579,TN
8568,0.36146364,TN
8569,0.32449552,TN
8570,0.2108316,TN
8571,0.5786939,TP
8572,0.19506504,TN
8573,0.2710884,TN
8574,0.7459575,TP
8575,0.35064793,FN
8576,0.13148174,TN
8577,0.41470325,TN
8578,0.61567146,TP
8579,0.39375868,FN
8580,0.6234192,FP
8581,0.7118466,TP
8582,0.17661841,FN
8583,0.3671758,TN
8584,0.6830781,TP
8585,0.30080205,TN
8586,0.44436854,TN
8587,0.17812373,TN
8588,0.50979775,FP
8589,0.5275709,FP
8590,0.11124526,TN
8591,0.5849072,TP
8592,0.055912055,TN
8593,0.49235827,FN
8594,0.33016178,TN
8595,0.37574372,FN
8596,0.33215576,TN
8597,0.19814408,TN
8598,0.58408564,TP
8599,0.7229152,FP
8600,0.24884687,FN
8601,0.7729292,TP
8602,0.13349135,TN
8603,0.7039658,TP
8604,0.3918111,TN
8605,0.1450912,TN
8606,0.20873739,TN
8607,0.6675382,TP
